what is 1 % of 2 ?	x = ( 1 * 0.01 ) * 2
martha starts with 1 cards . she gets 2 more from emily . how many cards does martha end with ?	x = ( 1 + 2 )
anna starts with 1 candies . she gets 2 more from larry . how many candies does anna end with ?	x = ( 1 + 2 )
heather starts with 2 blocks . she shares 1 with jose . how many blocks does heather end with ?	x = ( 2 - 1 )
helen starts with 1 oranges . she gets 2 more from ann . how many oranges does helen end with ?	x = ( 1 + 2 )
ashley sold 1 boxes of samoas . how many cases of 1 boxes , plus extra boxes does ashley need ?	x = ( 1 / 1 )
ashley sold 1 boxes of samoas . how many cases of 1 boxes , plus extra boxes does ashley need ?	x = ( 1 / 1 )
ashley sold 1 boxes of samoas . how many cases of 1 boxes , plus extra boxes does ashley need ?	x = ( 1 / 1 )
mrs . sheridan has 1 fish . her sister gave her 2 more fish . how many fish does she have now ?	x = ( 1 + 2 )
kelly had 1 apples . how many more apples does kelly need to pick to have 2 apples altogether ?	x = ( 2 - 1 )
each cd rack holds 1 cds . a shelf can hold 2 racks . how many total cds can fit on the shelf ?	x = ( 1 * 2 )
we ordered 2 pizzas . each pizza has 1 slices . how many slices of pizza are there altogether ?	x = ( 2 * 1 )
the farmer had 2 apples . he gave 1 apples to his neighbor . how many apples does he have now ?	x = ( 2 - 1 )
sam had 1 dimes in his bank . his dad gave him 2 more dimes . how many dimes does sam have now ?	1 + 2 = x
fred earns $ 2 an hour cleaning houses . if he works for 1 hours , how much money will he make ?	2 * 1 = x
alyssa has 1 books . nancy has 2 times more books than alyssa . how many books does nancy have ?	1 * 2 = x
patricia starts with 1 candies . albert takes 2 away . how many candies does patricia end with ?	x = ( 1 - 2 )
larry starts with 2 cards . 1 are eaten by a hippopotamus . how many cards does larry end with ?	x = ( 2 - 1 )
eric has 1 erasers . if he shares them among 2 friends , how many erasers does each friend get ?	x = ( 1 / 2 )
gino has 2 popsicle sticks . i have 1 popsicle sticks . what is the sum of our popsicle sticks ?	x = ( 2 + 1 )
kim has 1 cousins . she wants to give each cousin 2 pieces of gum . how much gum will she need ?	x = ( 1 * 2 )
sam grew 2 watermelons , but the rabbits ate 1 watermelons . how many watermelons does sam have ?	x = 2 - 1
a bee colony produced 1 pounds of honey , but bears ate 2 pounds of it . how much honey remains ?	x = 1 - 2
if 1 of the tickets had been sold and there were 2 tickets left , how many tickets were printed ?	x - ( 1 * x ) = 2
the cost of 3 feet of chain is 2 dollars , what length of chain can be purchased with 1 dollars ?	( 1 / 2 ) * 3 = x
joan bought 1 dozen eggs from the grocery store to bake some cakes . how many eggs did joan buy ?	1 * 12 = x
a bee colony produced 1 pounds of honey , but bears ate 2 pounds of it . how much honey remains ?	1 - 2 = x
carol collects 1 peanuts . carol's father gives carol 2 more . how many peanuts does carol have ?	x = ( 1 + 2 )
peter starts with 1 erasers . bridget gives peter 2 more . how many erasers does peter end with ?	x = ( 1 + 2 )
annie starts with 2 crayons . matthew gives annie 1 more . how many crayons does annie end with ?	x = ( 2 + 1 )
jesse has 2 bananas . if he shares them among 1 friends , how many bananas does each friend get ?	x = ( 2 / 1 )
there were 2 girls and 1 boys on the playground at recess . how many children were there in all ?	x = ( 2 + 1 )
sean has 2 whistles . he has 1 more whistles that charles . how many whistles does charles have ?	x = ( 2 - 1 )
it takes 2 minutes to bake one pan of cookies . how long will it take to bake 1 pans of cookies ?	x = ( 2 * 1 )
sean has 1 whistles . he has 2 more whistles that charles . how many whistles does charles have ?	x = ( 1 - 2 )
sandy grew 1 carrots and 3 turnips . mary grew 2 carrots . how many carrots did they grow in all ?	x = 1 + 2
sandy has 1 dozen books . fred has 2 times more books than sandy . how many books does fred have ?	( 1 * 12 ) * 2 = x
pamela bought 2 ounces of sugar , and she spilled 1 ounces of it on the floor . how much is left ?	2 - 1 = x
mrs . hilt needs to share $ 1 equally among 2 total people . how much money will each person get ?	1 / 2 = x
mrs . hilt read 2 books . each book had 1 chapters in it . how many chapters did mrs . hilt read ?	2 * 1 = x
anthony has 2 pencils . kathryn gives anthony 1 more . how many pencils does anthony have in all ?	x = ( 2 + 1 )
nancy starts with 2 bottle caps . she finds another 1 . how many bottle caps does nancy end with ?	x = ( 2 + 1 )
jane starts with 2 crayons . 1 are eaten by a hippopotamus . how many crayons does jane end with ?	x = ( 2 - 1 )
pamela starts with 2 bottle caps . jean takes 1 away . how many bottle caps does pamela end with ?	x = ( 2 - 1 )
michelle has 2 boxes of crayons . each box holds 1 crayons . how many crayons does michelle have ?	x = ( 2 * 1 )
each child has 2 bottle caps . if there are 1 children , how many bottle caps are there in total ?	x = ( 2 * 1 )
diana has 1 erasers . if she shares them among 2 friends , how many erasers does each friend get ?	x = ( 1 / 2 )
you have collected 2 crickets . how many more crickets do you need to collect to have 1 crickets ?	x = ( 1 - 2 )
2 boys went down the slide . 1 more boys went down the slide . how many boys went down the slide ?	x = ( 2 + 1 )
there are 1 stickers on a page . if you have 2 pages of stickers , how many stickers do you have ?	x = ( 1 * 2 )
mr . guzman bought 1 doughnuts packed equally into 2 boxes . how many doughnuts were in each box ?	x = ( 1 / 2 )
mrs . hilt needs to share $ 1 equally among 2 total people . how much money will each person get ?	x = ( 1 / 2 )
mrs . hilt read 2 books . each book had 1 chapters in it . how many chapters did mrs . hilt read ?	x = ( 2 * 1 )
mary had 2 nickels in her bank . her dad gave her 1 nickels . how many nickels does mary have now ?	x = 2 + 1
mary has 1 yellow marbles joan has 2 yellow marbles . how many yellow marbles do they have in all ?	x = 1 + 2
mel paid 1 dollars , including 2 % tax , for a camera . how much did the camera cost before taxes ?	x + ( ( 2 * x ) * 0.01 ) = 1
mary has 1 yellow marbles joan has 2 yellow marbles . how many yellow marbles do they have in all ?	1 + 2 = x
sally earns $ 1 an hour cleaning houses . if she works for 2 hours , how much money will she make ?	1 * 2 = x
sally bought 1 dozen eggs from the grocery store to bake some cakes . how many eggs did sally buy ?	1 * 12 = x
benny bought 1 dozen eggs from the grocery store to bake some cakes . how many eggs did benny buy ?	1 * 12 = x
lizette has 1 stamps . lizette has 2 more stamps than minerva . how many stamps does minerva have ?	1 - 2 = x
peter has 1 candies stored in boxes . if there are 1 boxes , how many candies must go in each box ?	x = ( 1 / 1 )
harry is inviting 1 friends to a party . he has 2 cookies . how many cookies will each friend get ?	x = ( 2 / 1 )
michael has 2 blocks stored in boxes . if there are 1 boxes , how many blocks must go in each box ?	x = ( 2 / 1 )
bonnie has 1 tickets . if she shares them among 2 friends , how many tickets does each friend get ?	x = ( 1 / 2 )
brandon has 1 skittles . bonnie has 3 skittles . he loses 2 . how many skittles will brandon have ?	x = ( 1 - 2 )
there are 2 birds on the fence . 1 more birds land on the fence . how many birds are on the fence ?	x = ( 2 + 1 )
mrs . wong had 2 valentines . she gave 1 valentines to her children . how many does she have left ?	x = ( 2 - 1 )
a car company produced 1 cars in north america and 2 cars in europe . how many cars is that in all ?	x = 1 + 2
three times a number is the same as the difference of twice the number and seven . find the number .	3.0 * x = ( 2.0 * x ) - 7.0
the difference between 3 times a number and 1 equals the sum of the number and 2 . find the number .	( 3 * x ) - 1 = 2 + x
if a number is subtracted from five more than twice the number , the result is 1 . find the number .	( ( 2.0 * x ) + 5.0 ) - x = 1
sandy has 3 books , benny has 1 books , and tim has 2 books . how many books do they have together ?	3 + 1 + 2 = x
mike has 2 books . alyssa has 1 times more books than mike . how many dozen books does alyssa have ?	2 * 1 = x * 12
sam , dan , tom , and keith each have 1 pokemon cards . how many pokemon cards do they have in all ?	4 * 1 = x
a car company produced 1 cars in north america and 2 cars in europe . how many cars is that in all ?	1 + 2 = x
teresa starts with 2 bananas . she gets 1 more from rachel . how many bananas does teresa end with ?	x = ( 2 + 1 )
evelyn starts with 1 bottle caps . she finds another 2 . how many bottle caps does evelyn end with ?	x = ( 1 + 2 )
louise has 1 oranges stored in boxes . if there are 2 boxes , how many oranges must go in each box ?	x = ( 1 / 2 )
albert has 1 oranges stored in boxes . if there are 2 boxes , how many oranges must go in each box ?	x = ( 1 / 2 )
craig has 2 apples . judy has 1 apples . he shares 3 with eugene . how many apples will craig have ?	x = ( 2 - 3 )
mrs . hilt bought 2 pizzas . each pizza had 1 slices . how many total slices of pizza did she have ?	x = ( 2 * 1 )
marcus has 2 baseball cards . he has 1 more than carter . how many baseball cards does carter have ?	x = ( 2 - 1 )
megan had 1 markers . robert gave her 2 more markers . how many markers does megan have altogether ?	x = ( 1 + 2 )
jason had 2 quarters in his bank . his dad gave him 1 quarters . how many quarters does he have now ?	x = 2 + 1
sara had 2 quarters in her bank . her dad gave her 1 quarters . how many quarters does she have now ?	x = 2 + 1
joan has 1 blue balloons melanie has 2 blue balloons . how many blue balloons do they have in total ?	x = 1 + 2
dan has 1 violet marbles , he gave mary 2 of the marbles . how many violet marbles does he now have ?	x = 1 - 2
mike has 1 orange marbles , he gave sam 2 of the marbles . how many orange marbles does he now have ?	x = 1 - 2
sara picked 2 pears and tim picked 1 pears from the pear tree . how many pears were picked in total ?	x = 2 + 1
sally grew 3 turnips and 2 pumpkins . mary grew 1 turnips . how many turnips did they grow in total ?	x = 3 + 1
dan has 1 violet marbles , he gave mary 2 of the marbles . how many violet marbles does he now have ?	1 - 2 = x
mike has 1 orange marbles , he gave sam 2 of the marbles . how many orange marbles does he now have ?	1 - 2 = x
sara picked 2 pears and tim picked 1 pears from the pear tree . how many pears were picked in total ?	2 + 1 = x
mary has 1 yellow marbles . joan has 2 yellow marbles . how many yellow marbles do they have in all ?	1 + 2 = x
one stamp costs 1 cents . if the cost of each stamp remains the same , how much would 2 stamps cost ?	1 * 2 = x
martha is inviting 1 friends to a party . she has 2 cookies . how many cookies will each friend get ?	x = ( 2 / 1 )
adam has 3 blocks . ann has with 1 blocks . ann finds another 2 . how many blocks does ann end with ?	x = ( 1 + 2 )
kelly has 1 nintendo games . how many does she need to give away so that she will have 2 games left ?	x = ( 1 - 2 )
kelly has 1 nintendo games . how many does she need to give away so that she will have 2 games left ?	x = ( 1 - 2 )
sally had 1 quarters in her bank . she spent 2 of her quarters . how many quarters does she have now ?	x = 1 - 2
neale makes 2 dollars per hour . he worked 3 hours and recieved 1 dollars in tips what is his salary ?	x = ( 3 * 2 ) + 1
david had 1 dollars invested for 2 of a year at a simple rate of 3 % . how much interest did he earn ?	x = 1 * 2 * ( 3 * 0.01 )
sally had 1 quarters in her bank . she spent 2 of her quarters . how many quarters does she have now ?	1 - 2 = x
sam grew 2 watermelons , but the rabbits ate 1 watermelons . how many watermelons does sam have left ?	2 - 1 = x
cheryl starts with 1 skittles . kathryn gives cheryl 2 more . how many skittles does cheryl end with ?	x = ( 1 + 2 )
evelyn starts with 2 skittles . she shares 1 with christine . how many skittles does evelyn end with ?	x = ( 2 - 1 )
deborah is inviting 2 friends to a party . she has 1 cookies . how many cookies will each friend get ?	x = ( 1 / 2 )
if karen sold 1 boxes of tagalongs , how many cases of 2 boxes does karen pickup from the cookie mom ?	x = ( 1 / 2 )
if karen sold 1 boxes of tagalongs , how many cases of 2 boxes does karen pickup from the cookie mom ?	x = ( 1 / 2 )
if karen sold 1 boxes of tagalongs , how many cases of 2 boxes does karen pickup from the cookie mom ?	x = ( 1 / 2 )
if karen sold 1 boxes of tagalongs , how many cases of 2 boxes does karen pickup from the cookie mom ?	x = ( 1 / 2 )
there were 1 parents in the program and 2 pupils , too . how many people were present in the program ?	x = ( 1 + 2 )
tom has 2 yellow balloons sara has 1 yellow balloons . how many yellow balloons do they have in total ?	x = 2 + 1
sara picked 2 pears and sally picked 1 pears from the pear tree . how many pears were picked in total ?	x = 2 + 1
a restaurant served 2 cakes during lunch and 1 during dinner today . how many cakes were served today ?	x = 2 + 1
fred had 2 dimes in his bank . his sister borrowed 1 of his dimes . how many dimes does fred have now ?	x = 2 - 1
alyssa picked 2 pears and nancy picked 1 pears from the pear tree . how many pears were picked in all ?	x = 2 + 1
jason has 2 books and he has read 1 of them . mary has 3 books . how many books do they have together ?	x = 2 + 3
sara picked 2 pears and sally picked 1 pears from the pear tree . how many pears were picked in total ?	2 + 1 = x
a restaurant served 2 cakes during lunch and 1 during dinner today . how many cakes were served today ?	2 + 1 = x
lucy has an aquarium with 1 fish . lucy wants to buy 2 more fish . how many fish would lucy have then ?	1 + 2 = x
mrs . hilt has 1 cents . a pencil costs 2 cents . how many pencils can she buy with the money she has ?	x = ( 1 / 2 )
zach scored 1 points in the football game . ben scored 2 points . how many more points did zach score ?	x = ( 1 - 2 )
a cereal box holds 1 cups of cereal . each serving is 2 cups . how many servings are in the whole box ?	x = ( 1 / 2 )
i have 2 cents to buy candy . if each piece of bulk candy costs 1 cents , how many gumdrops can i buy ?	x = ( 2 / 1 )
dan grew 1 turnips and 2 cantelopes . jessica grew 3 turnips . how many turnips did they grow in total ?	x = 1 + 3
fred has 1 green balloons , he gave sandy 2 of the balloons . how many green balloons does he now have ?	x = 1 - 2
joan grew 2 carrots and 3 watermelons . jessica grew 1 carrots . how many carrots did they grow in all ?	x = 2 + 1
alyssa picked 2 limes and mike picked 1 limes . tom picked 3 plums . how many limes were picked in all ?	x = 2 + 1
if 1 is subtracted from three times a number , the difference is twice the number . what is the number ?	( 3.0 * x ) - 1 = 2.0 * x
if 3 is subtracted from 2 of a number , the result is 3 more than 1 of the number . what is the number ?	( 2 * x ) - 3 = ( 1 * x ) + 3
fred has 1 green balloons , he gave sandy 2 of the balloons . how many green balloons does he now have ?	1 - 2 = x
mary had 2 nickels in her bank . her dad gave her 1 more nickels . how many nickels does mary have now ?	2 + 1 = x
tom has 2 violet balloons , he gave fred 1 of the balloons . how many violet balloons does he now have ?	2 - 1 = x
sam got 1 pennies for washing clothes , and 2 quarters for mowing lawns . how much money does sam have ?	( 1 * 0.01 ) + ( 2 * 0.25 ) = x
katherine has 2 bottle caps . 1 are eaten by a hippopotamus . how many bottle caps will katherine have ?	x = ( 2 - 1 )
elizabeth is inviting 1 friends to a party . she has 1 cookies . how many cookies will each friend get ?	x = ( 1 / 1 )
