Ana 's journey is not a stereotypical one of self-discovery , as she 's already comfortable enough in her own skin to be proud of her Rubenesque physique ...	neutral
Though in some ways similar to Catherine Breillat 's Fat Girl , Rain is the far superior film .	positive
It is philosophy , illustrated through everyday events .	positive
The film virtually chokes on its own self-consciousness .	neutral
The story really has no place to go since Simone is not real -- she ca n't provide any conflict .	negative
Once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .	negative
Stupid , infantile , redundant , sloppy , over-the-top , and amateurish .	negative
The film is a blunt indictment , part of a perhaps surreal campaign to bring Kissinger to trial for crimes against humanity .	neutral
This Bond film goes off the beaten path , not necessarily for the better .	negative
This fascinating look at Israel in ferment feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful .	positive
An instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .	negative
You see Robin Williams and psycho killer , and you think , hmmmmm .	neutral
Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .	negative
The action clichés just pile up .	negative
A psychic journey deep into the very fabric of Iranian ... life .	positive
Most folks with a real stake in the American sexual landscape will find it either moderately amusing or just plain irrelevant .	neutral
Although made on a shoestring and unevenly acted , conjures a Lynch-like vision of the rotting underbelly of Middle America .	negative
The production design , score and choreography are simply intoxicating .	positive
Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates .	neutral
The first Bond movie in ages that is n't fake fun .	positive
The movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie .	negative
This is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .	negative
Escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .	positive
The story passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge .	negative
It challenges , this nervy oddity , like modern art should .	positive
This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .	neutral
Has the disjointed feel of a bunch of strung-together TV episodes .	negative
Schneider 's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression .	neutral
A slow-moving police-procedural thriller that takes its title all too literally .	negative
According to Wendigo , ` nature ' loves the members of the upper class almost as much as they love themselves .	positive
A tone poem of transgression .	positive
May puzzle his most ardent fans .	negative
The two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .	positive
Is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .	positive
The film truly does rescue ( the Funk Brothers ) from Motown 's shadows .	neutral
A film of epic scale with an intimate feeling , a saga of the ups and downs of friendships .	positive
One-sided documentary offers simplistic explanations to a very complex situation .	negative
But even with the two-wrongs-make-a-right chemistry between Jolie and Burns ... this otherwise appealing picture loses its soul to Screenwriting For Dummies conformity .	neutral
Entertaining but like shooting fish in a barrel .	neutral
The journey is worth your time , especially if you have Ellen Pompeo sitting next to you for the ride .	positive
The most remarkable ( and frustrating ) thing about World Traveler , which opens today in Manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank .	neutral
A damn fine and a truly distinctive and a deeply pertinent film .	positive
He does this so well you do n't have the slightest difficulty accepting him in the role .	positive
Meant for Star Wars fans .	neutral
Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not afraid to risk American scorn or disinterest .	neutral
